page,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
66,16,1,2,7,1934,2361,102,45,96,fight
66,16,1,2,8,2062,2366,43,32,96,to
66,16,1,2,9,2132,2364,70,35,96,the
66,16,1,3,1,1073,2404,73,35,96,low
66,16,1,3,2,1181,2406,87,36,96,side
66,16,1,3,3,1303,2417,51,26,95,on
66,16,1,3,4,1392,2418,78,36,93,any
66,16,1,3,5,1506,2420,286,29,90,cross-screen
66,16,1,3,6,1830,2417,193,36,96,situation
66,16,1,3,7,2061,2419,34,35,96,in
66,16,1,3,8,2132,2419,69,36,96,the
66,16,1,4,1,1072,2464,107,41,96,post.
66,16,1,4,2,1204,2463,55,34,96,C3
66,16,1,4,3,1283,2472,98,27,95,uses
66,16,1,4,4,1402,2465,70,36,96,the
66,16,1,4,5,1494,2476,145,27,96,screen
66,16,1,4,6,1663,2469,78,36,96,and
66,16,1,4,7,1765,2470,169,38,95,decides
66,16,1,4,8,1955,2476,42,33,95,to
66,16,1,4,9,2019,2477,67,33,96,cut
66,16,1,4,10,2108,2475,91,45,96,high
66,16,1,5,1,1071,2516,60,35,96,off
66,16,1,5,2,1151,2517,71,36,96,the
66,16,1,5,3,1249,2528,114,27,96,cross
66,16,1,5,4,1389,2530,160,28,93,screen.
66,16,1,5,5,1576,2525,54,34,93,T2
66,16,1,5,6,1658,2525,96,36,96,calls
66,16,1,5,7,1783,2526,159,38,95,“switch
66,16,1,5,8,1972,2529,131,46,92,"high!"""
66,16,1,5,9,2128,2532,69,42,92,"T3,"
66,16,1,6,1,1070,2571,90,36,96,who
66,16,1,6,2,1182,2573,145,37,96,should
66,16,1,6,3,1352,2575,50,37,96,be
66,16,1,6,4,1425,2586,50,27,95,on
66,16,1,6,5,1499,2578,70,36,95,the
66,16,1,6,6,1593,2579,74,36,96,low
66,16,1,6,7,1688,2581,104,44,96,"side,"
66,16,1,6,8,1819,2592,87,26,96,now
66,16,1,6,9,1929,2585,121,36,96,takes
66,16,1,6,10,2073,2587,56,35,96,C2
66,16,1,6,11,2152,2596,46,27,96,as
66,16,1,7,1,1067,2628,54,34,90,T2
66,16,1,7,2,1144,2628,74,36,96,has
66,16,1,7,3,1239,2631,194,37,96,switched
66,16,1,7,4,1454,2636,43,34,96,to
66,16,1,7,5,1518,2636,69,35,95,C3.
66,17,1,1,1,1301,3278,46,35,96,59
67,1,1,1,1,875,253,177,35,95,5.2.2.4
67,1,1,1,2,1090,255,301,36,96,DEFENDING
67,1,1,1,3,1425,258,97,35,96,THE
67,1,1,1,4,1557,260,197,35,92,SCREEN
67,1,1,1,5,1790,261,49,34,85,‘N
67,1,1,1,6,1877,263,129,34,95,ROLL
67,1,1,1,7,2043,263,145,44,92,(PICK
67,1,1,1,8,2224,265,45,34,92,'N
67,1,1,2,1,1105,310,149,44,96,ROLL)
67,7,1,1,1,1059,1005,68,35,96,We
67,7,1,1,2,1150,1005,151,37,96,defend
67,7,1,1,3,1323,1008,71,35,96,the
67,7,1,1,4,1417,1010,151,36,93,Screen
67,7,1,1,5,1593,1011,34,35,91,'n
67,7,1,1,6,1653,1012,77,35,96,Roll
67,7,1,1,7,1753,1016,81,32,96,two
67,7,1,1,8,1857,1023,125,35,96,ways.
67,7,1,1,9,2008,1015,103,35,96,90%
67,7,1,1,10,2134,1016,43,34,96,of
67,7,1,1,11,2194,1016,71,36,96,the
67,7,1,2,1,1057,1061,100,35,96,time
67,7,1,2,2,1187,1071,61,26,96,we
67,7,1,2,3,1279,1060,76,38,96,will
67,7,1,2,4,1381,1064,134,46,96,hedge
67,7,1,2,5,1548,1067,77,36,96,and
67,7,1,2,6,1659,1071,70,42,96,get
67,7,1,2,7,1757,1069,178,45,96,through
67,7,1,2,8,1970,1070,70,35,96,but
67,7,1,2,9,2070,1081,60,25,96,we
67,7,1,2,10,2161,1071,101,44,96,"also,"
67,7,1,3,1,1058,1115,234,48,96,depending
67,7,1,3,2,1314,1128,51,26,96,on
67,7,1,3,3,1387,1119,70,37,96,the
67,7,1,3,4,1479,1126,227,41,95,"opponent,"
67,7,1,3,5,1730,1133,75,26,96,can
67,7,1,3,6,1828,1124,150,37,96,double
67,7,1,3,7,1998,1126,71,35,93,the
67,7,1,3,8,2092,1126,174,38,92,dribbler
67,7,1,4,1,1057,1172,79,35,96,and
67,7,1,4,2,1159,1182,104,27,96,zone
67,7,1,4,3,1285,1183,65,36,96,up.
67,8,1,1,1,1059,1285,40,33,75,1.
67,8,1,1,2,1121,1284,204,38,96,Without
67,8,1,1,3,1346,1288,222,46,96,Doubling
67,8,1,1,4,1588,1290,81,37,96,the
67,8,1,1,5,1690,1292,171,35,87,Screen
67,8,1,1,6,1881,1292,44,35,84,‘n
67,8,1,1,7,1949,1293,91,36,96,Roll
67,9,1,1,1,1055,1404,36,25,92,a.
67,9,1,1,2,1116,1396,54,34,92,T2
67,9,1,1,3,1196,1396,200,47,95,(Triangle
67,9,1,1,4,1420,1399,42,45,92,2)
67,9,1,1,5,1488,1401,31,34,92,&
67,9,1,1,6,1538,1402,53,34,92,T4
67,9,1,1,7,1616,1401,203,47,96,(Triangle
67,9,1,1,8,1841,1404,43,44,96,4)
67,9,1,1,9,1909,1405,97,35,96,take
67,9,1,1,10,2031,1415,51,35,96,up
67,9,1,1,11,2107,1411,156,32,96,correct
67,9,1,2,1,1130,1451,215,38,96,defensive
67,9,1,2,2,1377,1457,242,46,96,positioning
67,9,1,2,3,1652,1459,216,46,96,according
67,9,1,2,4,1899,1463,42,33,96,to
67,9,1,2,5,1972,1461,70,36,96,the
67,9,1,2,6,2074,1462,73,35,95,ball
67,9,1,2,7,2180,1463,79,36,96,and
67,9,1,3,1,1128,1506,107,37,96,their
67,9,1,3,2,1253,1508,214,38,95,defensive
67,9,1,3,3,1489,1514,298,44,96,assignments.
67,9,2,1,1,1055,1562,36,35,90,b.
67,9,2,1,2,1116,1564,57,34,96,C4
67,9,2,1,3,1196,1563,143,45,96,(Circle
67,9,2,1,4,1360,1566,44,45,96,4)
67,9,2,1,5,1427,1571,89,32,95,sets
67,9,2,1,6,1539,1578,48,26,93,an
67,9,2,1,7,1611,1570,153,36,92,on-ball
67,9,2,1,8,1787,1581,146,26,96,screen
67,9,2,1,9,1957,1573,61,35,95,for
67,9,2,1,10,2038,1575,56,34,96,C2
67,9,2,1,11,2117,1574,143,45,96,(Circle
67,9,2,2,1,1129,1618,58,45,96,2).
67,9,2,2,2,1223,1620,56,35,94,C2
67,9,2,2,3,1309,1622,99,35,96,tries
67,9,2,2,4,1438,1625,42,33,96,to
67,9,2,2,5,1514,1633,74,26,96,use
67,9,2,2,6,1618,1625,73,36,96,the
67,9,2,2,7,1722,1635,147,27,96,screen
67,9,2,2,8,1903,1628,79,35,95,and
67,9,2,2,9,2015,1632,72,41,95,get
67,9,2,2,10,2116,1633,41,32,96,to
67,9,2,2,11,2188,1631,72,36,96,the
67,9,2,3,1,1129,1673,161,37,96,basket.
67,9,3,1,1,1052,1738,33,25,92,c.
67,9,3,1,2,1107,1730,55,34,89,T4
67,9,3,1,3,1184,1733,94,41,96,gets
67,9,3,1,4,1298,1734,42,33,96,to
67,9,3,1,5,1360,1732,71,36,96,the
67,9,3,1,6,1453,1733,92,45,96,high
67,9,3,1,7,1567,1735,89,36,96,side
67,9,3,1,8,1677,1736,43,35,96,of
67,9,3,1,9,1736,1737,72,35,96,the
67,9,3,1,10,1830,1747,162,35,96,"screen,"
67,9,3,1,11,2014,1739,151,47,96,forcing
67,9,3,1,12,2186,1742,72,36,96,the
67,9,3,2,1,1128,1784,74,36,94,ball
67,9,3,2,2,1247,1785,170,37,94,handler
67,9,3,2,3,1454,1791,43,33,95,to
67,9,3,2,4,1538,1790,96,36,95,take
67,9,3,2,5,1677,1801,50,25,95,an
67,9,3,2,6,1771,1793,150,35,96,arched
67,9,3,2,7,1967,1795,95,43,96,path
67,9,3,2,8,2105,1799,41,32,95,to
67,9,3,2,9,2186,1797,71,36,95,the
67,9,3,3,1,1127,1839,149,38,96,basket
67,9,3,3,2,1297,1842,233,47,94,(hedging).
67,9,4,1,1,1050,1895,37,35,89,d.
67,9,4,1,2,1125,1897,54,34,92,T2
67,9,4,1,3,1216,1899,116,34,96,turns
67,9,4,1,4,1369,1899,78,35,95,and
67,9,4,1,5,1485,1902,150,43,95,sprints
67,9,4,1,6,1671,1902,177,46,96,through
67,9,4,1,7,1884,1905,72,36,96,the
67,9,4,1,8,1993,1915,145,28,96,screen
67,9,4,1,9,2176,1909,79,35,95,and
67,9,4,2,1,1126,1951,121,37,96,beats
67,9,4,2,2,1273,1953,70,36,96,the
67,9,4,2,3,1373,1954,72,36,96,ball
67,9,4,2,4,1475,1956,171,37,96,handler
67,9,4,2,5,1670,1961,42,32,96,to
67,9,4,2,6,1738,1958,72,36,96,the
67,9,4,2,7,1837,1964,109,40,96,"spot,"
67,9,4,2,8,1977,1966,70,32,96,not
67,9,4,2,9,2073,1963,182,47,96,allowing
67,9,4,3,1,1123,2007,115,36,95,them
67,9,4,3,2,1259,2012,42,32,96,to
67,9,4,3,3,1321,2013,91,32,96,turn
67,9,4,3,4,1433,2011,71,36,96,the
67,9,4,3,5,1526,2022,144,27,96,corner
67,9,4,3,6,1689,2015,79,35,96,and
67,9,4,3,7,1791,2019,71,41,96,get
67,9,4,3,8,1880,2019,42,33,95,to
67,9,4,3,9,1943,2017,70,36,95,the
67,9,4,3,10,2036,2018,159,38,95,basket.
67,9,5,1,1,1048,2071,37,26,91,e.
67,9,5,1,2,1116,2064,55,34,90,T4
67,9,5,1,3,1203,2063,75,36,95,has
67,9,5,1,4,1309,2065,146,45,96,helped
67,9,5,1,5,1487,2068,78,35,96,and
67,9,5,1,6,1599,2072,111,33,96,must
67,9,5,1,7,1740,2080,171,27,96,recover
67,9,5,1,8,1939,2074,156,45,96,quickly
67,9,5,1,9,2126,2085,45,26,92,as
67,9,5,1,10,2199,2078,55,34,92,T2
67,9,5,2,1,1125,2129,191,27,96,recovers
67,9,5,2,2,1339,2121,101,36,96,back
67,9,5,2,3,1459,2126,43,32,96,to
67,9,5,2,4,1522,2124,70,35,96,the
67,9,5,2,5,1613,2124,89,36,94,ball.
67,11,1,1,1,1048,2231,81,44,96,Key
67,11,1,1,2,1152,2232,149,35,96,Points:
67,11,2,1,1,1048,2297,16,16,0,e
67,11,2,1,2,1109,2287,114,35,96,Good
67,11,2,1,3,1266,2289,140,45,96,timing
67,11,2,1,4,1449,2299,47,26,96,as
67,11,2,1,5,1539,2291,82,36,96,well
67,11,2,1,6,1665,2301,47,27,94,as
67,11,2,1,7,1754,2294,108,44,94,good
67,11,2,1,8,1905,2300,346,35,96,communication
67,11,2,2,1,1123,2341,188,37,96,between
67,11,2,2,2,1334,2344,223,38,96,defenders
67,11,2,2,3,1579,2348,30,34,96,is
67,11,2,2,4,1630,2349,212,35,96,essential.
67,11,3,1,1,1047,2409,16,16,64,e
67,11,3,1,2,1087,2397,83,37,91,The
67,11,3,1,3,1194,2400,231,36,87,screener’s
67,11,3,1,4,1448,2401,202,38,96,defender
67,11,3,1,5,1673,2403,177,47,96,hedging
67,11,3,1,6,1877,2411,111,33,96,must
67,11,3,1,7,2012,2409,50,36,96,be
67,11,3,1,8,2087,2414,42,32,96,at
67,11,3,1,9,2151,2421,21,26,96,a
67,11,3,1,10,2198,2413,52,35,96,90
67,11,3,2,1,1120,2453,155,46,96,degree
67,11,3,2,2,1301,2456,120,45,96,angle
67,11,3,2,3,1444,2460,43,33,96,to
67,11,3,2,4,1512,2458,69,36,96,the
67,11,3,2,5,1606,2458,195,38,96,direction
67,11,3,2,6,1827,2461,70,36,96,the
67,11,3,2,7,1924,2463,74,36,96,ball
67,11,3,2,8,2026,2465,170,38,96,handler
67,11,3,2,9,2220,2469,31,35,96,is
67,11,3,3,1,1121,2509,191,47,96,heading.
67,11,3,3,2,1346,2512,36,35,96,If
67,11,3,3,3,1408,2513,70,36,96,the
67,11,3,3,4,1512,2514,106,45,96,body
67,11,3,3,5,1651,2517,175,43,96,position
67,11,3,3,6,1860,2519,31,34,96,is
67,11,3,3,7,1921,2522,71,33,96,too
67,11,3,3,8,2024,2531,123,35,96,"open,"
67,11,3,3,9,2179,2524,71,36,96,the
67,11,3,4,1,1119,2565,176,37,92,dribbler
67,11,3,4,2,1314,2567,68,36,96,will
67,11,3,4,3,1407,2568,104,36,96,have
67,11,3,4,4,1533,2579,20,26,95,a
67,11,3,4,5,1576,2570,127,36,95,direct
67,11,3,4,6,1724,2572,97,43,96,path
67,11,3,4,7,1842,2576,41,33,96,to
67,11,3,4,8,1904,2575,71,36,96,the
67,11,3,4,9,1998,2576,159,38,96,basket.
67,11,4,1,1,1045,2632,16,16,88,e
67,11,4,1,2,1094,2621,83,36,96,The
67,11,4,1,3,1210,2622,203,37,96,defender
67,11,4,1,4,1443,2633,51,26,95,on
67,11,4,1,5,1527,2624,70,37,95,the
67,11,4,1,6,1631,2625,74,36,95,ball
67,11,4,1,7,1741,2631,112,33,96,must
67,11,4,1,8,1882,2632,92,34,96,turn
67,11,4,1,9,2009,2633,79,36,96,and
67,11,4,1,10,2123,2636,128,43,95,sprint
67,11,4,2,1,1117,2677,177,47,96,through
67,11,4,2,2,1321,2679,71,36,96,the
67,11,4,2,3,1419,2689,145,27,96,screen
67,11,4,2,4,1590,2685,43,32,96,to
67,11,4,2,5,1659,2682,71,36,96,the
67,11,4,2,6,1758,2688,96,40,96,spot
67,11,4,2,7,1878,2686,71,36,96,the
67,11,4,2,8,1978,2687,73,37,95,ball
67,11,4,2,9,2081,2690,171,37,92,handler
67,11,4,3,1,1118,2734,32,35,96,is
67,11,4,3,2,1171,2733,176,47,96,heading
67,11,4,3,3,1371,2735,162,46,96,(sliding
67,11,4,3,4,1556,2738,30,34,96,is
67,11,4,3,5,1606,2740,71,33,96,too
67,11,4,3,6,1698,2738,133,46,90,slow).
67,11,5,1,1,1043,2801,16,16,83,e
67,11,5,1,2,1092,2790,82,36,93,The
67,11,5,1,3,1208,2792,230,36,91,screener’s
67,11,5,1,4,1470,2792,202,37,95,defender
67,11,5,1,5,1703,2799,112,33,96,must
67,11,5,1,6,1848,2807,127,28,96,never
67,11,5,1,7,2006,2800,86,38,95,lose
67,11,5,1,8,2124,2804,122,36,96,touch
67,11,5,2,1,1117,2846,91,36,96,with
67,11,5,2,2,1246,2847,106,36,95,their
67,11,5,2,3,1387,2848,214,37,95,defensive
67,11,5,2,4,1640,2852,274,44,95,assignment.
67,11,5,2,5,1953,2856,110,46,94,They
67,11,5,2,6,2101,2859,144,37,94,should
67,11,5,3,1,1118,2902,104,45,96,keep
67,11,5,3,2,1256,2912,79,26,96,one
67,11,5,3,3,1371,2903,106,36,96,hand
67,11,5,3,4,1512,2914,50,26,96,on
67,11,5,3,5,1596,2905,70,36,92,the
67,11,5,3,6,1700,2910,232,36,89,screener’s
67,11,5,3,7,1967,2912,63,45,96,hip
67,11,5,3,8,2064,2915,78,36,95,and
67,11,5,3,9,2175,2916,72,36,96,the
67,11,5,4,1,1115,2958,121,36,96,other
67,11,5,4,2,1254,2962,85,40,96,"out,"
67,11,5,4,3,1364,2969,51,35,93,up
67,11,5,4,4,1436,2961,30,34,93,&
67,11,5,4,5,1485,2960,114,36,96,wide.
67,12,1,1,1,1354,3263,46,35,96,60
68,2,1,1,1,972,332,41,34,96,2.
68,2,1,1,2,1038,333,221,47,96,Doubling
68,2,1,1,3,1280,337,80,37,96,the
68,2,1,1,4,1380,340,172,38,70,Screen
68,2,1,1,5,1573,343,42,36,21,‘n
68,2,1,1,6,1640,346,91,35,96,Roll
68,4,1,1,1,1383,719,45,46,62,[>
68,4,2,1,1,1584,748,17,21,84,>
68,4,3,1,1,1618,753,7,12,4,x
68,4,4,1,1,1745,716,15,58,57,oe
68,4,5,1,1,1752,735,28,34,24,coy
68,4,5,2,1,1781,739,10,13,4,_
68,5,1,1,1,1545,788,12,5,91,é
68,5,1,2,1,1584,768,13,22,35,uh
68,11,1,1,1,1033,983,35,25,90,a.
68,11,1,1,2,1105,976,53,34,90,T2
68,11,1,1,3,1196,976,200,48,96,(Triangle
68,11,1,1,4,1431,982,42,45,88,2)
68,11,1,1,5,1510,985,31,34,88,&
68,11,1,1,6,1571,987,56,35,92,T4
68,11,1,1,7,1665,987,202,48,95,(Triangle
68,11,1,1,8,1902,993,45,45,96,4)
68,11,1,1,9,1983,995,97,37,96,take
68,11,1,1,10,2117,1008,50,35,96,up
68,11,1,2,1,1107,1036,157,33,96,correct
68,11,1,2,2,1285,1034,213,41,96,defensive
68,11,1,2,3,1521,1044,246,46,96,positioning
68,11,1,2,4,1791,1050,219,45,96,according
68,11,1,2,5,2031,1055,43,33,96,to
68,11,1,2,6,2095,1054,71,36,96,the
68,11,1,3,1,1107,1086,73,36,95,ball
68,11,1,3,2,1203,1090,79,34,96,and
68,11,1,3,3,1302,1091,106,36,96,their
68,11,1,3,4,1427,1094,215,40,96,defensive
68,11,1,3,5,1665,1098,301,54,96,assignments.
68,11,2,1,1,1030,1140,36,36,91,b.
68,11,2,1,2,1102,1143,56,35,95,C4
68,11,2,1,3,1191,1144,142,45,96,(Circle
68,11,2,1,4,1364,1148,44,45,96,4)
68,11,2,1,5,1442,1154,89,33,96,sets
68,11,2,1,6,1563,1163,49,26,92,an
68,11,2,1,7,1647,1156,156,37,90,on-ball
68,11,2,1,8,1835,1169,148,28,96,screen
68,11,2,1,9,2016,1163,62,36,95,for
68,11,2,1,10,2108,1167,54,34,95,C2
68,11,2,2,1,1105,1197,142,45,96,(Circle
68,11,2,2,2,1271,1202,57,44,94,2).
68,11,2,2,3,1355,1204,56,35,96,C2
68,11,2,2,4,1434,1207,99,35,96,tries
68,11,2,2,5,1555,1211,42,33,96,to
68,11,2,2,6,1622,1219,76,27,96,use
68,11,2,2,7,1721,1212,72,36,96,the
68,11,2,2,8,1817,1223,147,29,96,screen
68,11,2,2,9,1990,1220,79,34,95,and
68,11,2,2,10,2090,1225,74,41,96,get
68,11,2,3,1,1101,1256,42,32,74,to
68,11,2,3,2,1163,1255,71,36,95,the
68,11,2,3,3,1256,1256,159,39,96,basket.
68,11,3,1,1,1025,1317,32,26,85,c.
68,11,3,1,2,1085,1309,124,37,96,When
68,11,3,1,3,1233,1312,71,36,96,the
68,11,3,1,4,1327,1324,144,29,96,screen
68,11,3,1,5,1498,1320,31,34,96,is
68,11,3,1,6,1552,1324,79,40,93,"set,"
68,11,3,1,7,1656,1323,54,35,92,T2
68,11,3,1,8,1736,1325,281,49,96,immediately
68,11,3,1,9,2040,1331,119,38,96,shifts
68,11,3,2,1,1098,1367,42,33,96,to
68,11,3,2,2,1177,1366,111,38,96,force
68,11,3,2,3,1324,1371,56,34,95,C2
68,11,3,2,4,1417,1375,41,33,96,to
68,11,3,2,5,1494,1374,107,37,95,their
68,11,3,2,6,1637,1377,93,46,95,high
68,11,3,2,7,1769,1381,90,36,96,side
68,11,3,2,8,1894,1386,44,33,95,to
68,11,3,2,9,1978,1395,73,27,96,use
68,11,3,2,10,2088,1388,71,37,96,the
68,11,3,3,1,1098,1430,160,28,93,screen.
68,11,3,3,2,1286,1426,53,34,90,T2
68,11,3,3,3,1368,1427,145,38,96,should
68,11,3,3,4,1543,1438,175,37,96,prevent
68,11,3,3,5,1745,1437,56,34,94,C2
68,11,3,3,6,1829,1438,103,37,96,from
68,11,3,3,7,1962,1441,194,49,96,dribbling
68,11,3,4,1,1096,1478,42,33,96,to
68,11,3,4,2,1160,1477,71,36,96,the
68,11,3,4,3,1256,1479,71,36,96,low
68,11,3,4,4,1350,1483,88,35,96,side
68,11,3,4,5,1461,1485,44,35,96,of
68,11,3,4,6,1523,1486,71,36,96,the
68,11,3,4,7,1618,1493,129,33,93,court.
68,11,3,4,8,1772,1493,56,34,93,T4
68,11,3,4,9,1853,1503,147,28,96,moves
68,11,3,4,10,2022,1498,134,38,96,above
68,11,3,5,1,1096,1531,70,44,96,"C4,"
68,11,3,5,2,1210,1534,81,36,95,into
68,11,3,5,3,1330,1546,21,25,96,a
68,11,3,5,4,1393,1538,136,47,96,hedge
68,11,3,5,5,1569,1545,192,44,80,"position,"
68,11,3,5,6,1802,1550,43,33,96,to
68,11,3,5,7,1885,1556,175,38,96,prevent
68,11,3,5,8,2099,1556,55,35,93,C2
68,11,3,6,1,1095,1590,160,45,96,coming
68,11,3,6,2,1287,1592,60,35,90,off
68,11,3,6,3,1374,1594,92,37,90,C4’s
68,11,3,6,4,1497,1606,163,29,93,screen.
68,11,3,6,5,1693,1602,55,35,92,T4
68,11,3,6,6,1780,1603,148,38,96,should
68,11,3,6,7,1962,1607,49,36,96,be
68,11,3,6,8,2043,1610,111,37,96,close
68,11,3,7,1,1093,1645,165,44,95,enough
68,11,3,7,2,1309,1650,42,33,95,to
68,11,3,7,3,1403,1651,55,35,95,C4
68,11,3,7,4,1510,1662,47,26,96,so
68,11,3,7,5,1607,1655,108,37,96,their
68,11,3,7,6,1763,1658,88,37,96,feet
68,11,3,7,7,1901,1671,70,27,96,are
68,11,3,7,8,2022,1666,133,37,96,either
68,11,3,8,1,1091,1700,193,47,96,touching
68,11,3,8,2,1306,1713,45,26,96,or
68,11,3,8,3,1369,1707,264,49,96,overlapping
68,11,3,8,4,1641,1696,17,64,96,a
68,11,3,8,5,1703,1713,110,37,82,little.
68,11,4,1,1,1015,1752,37,35,93,d.
68,11,4,1,2,1077,1754,55,35,96,C2
68,11,4,1,3,1155,1759,201,44,96,attempts
68,11,4,1,4,1375,1764,42,33,96,to
68,11,4,1,5,1439,1763,154,38,96,dribble
68,11,4,1,6,1612,1769,44,34,95,to
68,11,4,1,7,1676,1768,72,37,95,the
68,11,4,1,8,1770,1770,164,47,96,"basket,"
68,11,4,1,9,1958,1776,132,37,96,either
68,11,4,1,10,2108,1781,41,34,96,to
68,11,4,2,1,1088,1809,71,36,96,the
68,11,4,2,2,1186,1811,70,37,96,left
68,11,4,2,3,1279,1823,45,26,96,or
68,11,4,2,4,1346,1816,71,36,96,the
68,11,4,2,5,1443,1819,116,45,93,right.
68,11,4,2,6,1586,1823,54,34,87,T2
68,11,4,2,7,1668,1825,31,34,87,&
68,11,4,2,8,1720,1826,56,34,92,T4
68,11,4,2,9,1802,1827,147,38,96,should
68,11,4,2,10,1977,1838,173,37,96,prevent
68,11,4,3,1,1087,1865,80,36,95,this
68,11,4,3,2,1208,1868,50,44,95,by
68,11,4,3,3,1297,1871,152,47,95,closing
68,11,4,3,4,1493,1876,34,34,94,in
68,11,4,3,5,1569,1887,50,26,94,on
68,11,4,3,6,1663,1880,143,45,96,player
68,11,4,3,7,1843,1884,71,43,94,"C2,"
68,11,4,3,8,1957,1896,47,26,67,so
68,11,4,3,9,2043,1889,107,36,67,their
68,11,4,4,1,1087,1923,163,42,96,options
68,11,4,4,2,1281,1934,69,27,96,are
68,11,4,4,3,1382,1930,41,33,96,to
68,11,4,4,4,1456,1933,153,35,96,retreat
68,11,4,4,5,1639,1934,156,38,96,dribble
68,11,4,4,6,1827,1948,45,26,96,or
68,11,4,4,7,1900,1943,43,33,96,to
68,11,4,4,8,1976,1943,87,43,96,pick
68,11,4,4,9,2095,1955,51,35,96,up
68,11,4,5,1,1084,1976,71,36,96,the
68,11,4,5,2,1177,1978,89,36,92,ball.
68,11,5,1,1,1009,2039,35,26,89,e.
68,11,5,1,2,1070,2032,124,36,95,When
68,11,5,1,3,1218,2044,20,25,95,a
68,11,5,1,4,1262,2036,106,37,96,dead
68,11,5,1,5,1391,2038,73,37,93,ball
